order_id,customer_id,order_date,sku,quantity
OTG-ORD-002537,CUST-PILOT-026,2025-10-05,OTK-DEMO-OIL-006,108
OTG-ORD-002538,CUST-PILOT-026,2025-10-08,OTK-DEMO-SAU-012,144
OTG-ORD-002539,CUST-PILOT-026,2025-10-12,OTK-DEMO-FRZ-007,96
OTG-ORD-002540,CUST-PILOT-026,2025-10-16,03637K,108
OTG-ORD-002541,CUST-PILOT-026,2025-11-06,OTK-DEMO-OIL-005,72
OTG-ORD-002542,CUST-PILOT-026,2025-11-08,OTK-DEMO-FRZ-005,32
OTG-ORD-002543,CUST-PILOT-026,2025-11-12,OTK-DEMO-FRZ-005,112
OTG-ORD-002544,CUST-PILOT-026,2025-11-16,OTK-DEMO-MIX-001,20
OTG-ORD-002545,CUST-PILOT-026,2025-12-06,OTK-DEMO-MIX-006,24
OTG-ORD-002546,CUST-PILOT-026,2025-12-10,OTK-DEMO-OIL-005,24
OTG-ORD-002547,CUST-PILOT-026,2025-12-14,OTK-DEMO-SAU-008,144
OTG-ORD-002548,CUST-PILOT-026,2025-12-15,OTK-DEMO-VNG-001,96
OTG-ORD-002549,CUST-PILOT-026,2026-01-03,OTK-DEMO-FRZ-004,56
OTG-ORD-002550,CUST-PILOT-026,2026-01-08,OTK-DEMO-OIL-005,24
OTG-ORD-002551,CUST-PILOT-026,2026-02-03,OTK-DEMO-FRZ-005,96
OTG-ORD-002552,CUST-PILOT-026,2026-02-10,OTK-DEMO-RIC-011,24
OTG-ORD-002553,CUST-PILOT-026,2026-02-11,OTK-DEMO-MIX-004,70
OTG-ORD-002554,CUST-PILOT-026,2026-02-16,08253K,220
OTG-ORD-002555,CUST-PILOT-026,2026-03-05,OTK-DEMO-OIL-005,144
OTG-ORD-002556,CUST-PILOT-026,2026-03-09,OTK-DEMO-FRZ-005,24
OTG-ORD-002557,CUST-PILOT-026,2026-04-04,OTK-DEMO-SAU-001,72
OTG-ORD-002558,CUST-PILOT-026,2026-04-10,OTK-DEMO-SAU-001,24
OTG-ORD-002559,CUST-PILOT-026,2026-04-11,OTK-DEMO-SNK-001,24
OTG-ORD-002560,CUST-PILOT-026,2026-04-18,OTK-DEMO-MIX-006,96
OTG-ORD-002561,CUST-PILOT-026,2026-05-06,OTK-DEMO-SAU-008,24
OTG-ORD-002562,CUST-PILOT-026,2026-05-09,OTK-DEMO-VNG-001,144
OTG-ORD-002563,CUST-PILOT-026,2026-05-13,OTK-DEMO-FRZ-007,72
OTG-ORD-002564,CUST-PILOT-027,2024-06-05,OTK-DEMO-SOU-001,24
OTG-ORD-002565,CUST-PILOT-027,2024-06-08,OTK-DEMO-RAM-011,64
OTG-ORD-002566,CUST-PILOT-027,2024-06-11,08253K,40
OTG-ORD-002567,CUST-PILOT-027,2024-06-15,08262K,32
OTG-ORD-002568,CUST-PILOT-027,2024-07-06,08252K,20
OTG-ORD-002569,CUST-PILOT-027,2024-07-08,OTK-DEMO-RAM-008,40
OTG-ORD-002570,CUST-PILOT-027,2024-07-13,OTK-DEMO-RAM-008,40
OTG-ORD-002571,CUST-PILOT-027,2024-07-16,03632K,24
OTG-ORD-002572,CUST-PILOT-027,2024-07-22,08252K,260
OTG-ORD-002573,CUST-PILOT-027,2024-08-03,OTK-DEMO-RIC-002,108
OTG-ORD-002574,CUST-PILOT-027,2024-08-09,OTK-DEMO-RIC-002,72
OTG-ORD-002575,CUST-PILOT-027,2024-08-14,08252K,140
OTG-ORD-002576,CUST-PILOT-027,2024-08-18,08252K,200
OTG-ORD-002577,CUST-PILOT-027,2024-08-22,08252K,280
OTG-ORD-002578,CUST-PILOT-027,2024-08-24,08253K,40
OTG-ORD-002579,CUST-PILOT-027,2024-09-04,08258K,32
OTG-ORD-002580,CUST-PILOT-027,2024-09-08,OTK-DEMO-TEA-003,24
OTG-ORD-002581,CUST-PILOT-027,2024-09-13,OTK-DEMO-FRZ-003,24
OTG-ORD-002582,CUST-PILOT-027,2024-09-15,OTK-DEMO-RIC-005,84
OTG-ORD-002583,CUST-PILOT-027,2024-10-04,08253K,100
OTG-ORD-002584,CUST-PILOT-027,2024-10-08,08253K,140
OTG-ORD-002585,CUST-PILOT-027,2024-10-11,08262K,64
OTG-ORD-002586,CUST-PILOT-027,2024-10-16,OTK-DEMO-RAM-014,48
OTG-ORD-002587,CUST-PILOT-027,2024-10-22,OTK-DEMO-RIC-006,12
OTG-ORD-002588,CUST-PILOT-027,2024-10-24,08258K,32
OTG-ORD-002589,CUST-PILOT-027,2024-11-06,OTK-DEMO-FRZ-002,56
OTG-ORD-002590,CUST-PILOT-027,2024-11-09,OTK-DEMO-SAU-016,24
OTG-ORD-002591,CUST-PILOT-027,2024-11-14,08262K,80
OTG-ORD-002592,CUST-PILOT-027,2024-11-17,08252K,80
OTG-ORD-002593,CUST-PILOT-027,2024-12-05,OTK-DEMO-RAM-008,40
OTG-ORD-002594,CUST-PILOT-027,2024-12-07,08258K,128
OTG-ORD-002595,CUST-PILOT-027,2024-12-11,08252K,120
OTG-ORD-002596,CUST-PILOT-027,2024-12-17,08258K,64
OTG-ORD-002597,CUST-PILOT-027,2024-12-20,OTK-DEMO-RAM-014,96
OTG-ORD-002598,CUST-PILOT-027,2025-01-05,08258K,32
OTG-ORD-002599,CUST-PILOT-027,2025-01-10,OTK-DEMO-RIC-005,72
OTG-ORD-002600,CUST-PILOT-027,2025-01-12,03632K,48
OTG-ORD-002601,CUST-PILOT-027,2025-01-18,08256K,20
OTG-ORD-002602,CUST-PILOT-027,2025-01-21,OTK-DEMO-TEA-004,48
OTG-ORD-002603,CUST-PILOT-027,2025-02-05,08262K,16
OTG-ORD-002604,CUST-PILOT-027,2025-02-09,OTK-DEMO-RIC-005,72
OTG-ORD-002605,CUST-PILOT-027,2025-02-13,08252K,80
OTG-ORD-002606,CUST-PILOT-027,2025-02-18,08258K,32
OTG-ORD-002607,CUST-PILOT-027,2025-03-06,OTK-DEMO-RAM-011,32
OTG-ORD-002608,CUST-PILOT-027,2025-03-08,OTK-DEMO-RIC-005,24
OTG-ORD-002609,CUST-PILOT-027,2025-03-14,08256K,100
OTG-ORD-002610,CUST-PILOT-027,2025-03-16,03632K,96
OTG-ORD-002611,CUST-PILOT-027,2025-03-19,OTK-DEMO-RIC-012,72
OTG-ORD-002612,CUST-PILOT-027,2025-04-06,OTK-DEMO-CAN-002,24
OTG-ORD-002613,CUST-PILOT-027,2025-04-10,08252K,140
OTG-ORD-002614,CUST-PILOT-027,2025-04-13,OTK-DEMO-RAM-011,64
OTG-ORD-002615,CUST-PILOT-027,2025-04-17,OTK-DEMO-RAM-011,16
OTG-ORD-002616,CUST-PILOT-027,2025-04-20,08252K,20
OTG-ORD-002617,CUST-PILOT-027,2025-04-23,OTK-DEMO-RAM-011,16
OTG-ORD-002618,CUST-PILOT-027,2025-05-04,08252K,100
OTG-ORD-002619,CUST-PILOT-027,2025-05-07,OTK-DEMO-RIC-002,54
OTG-ORD-002620,CUST-PILOT-027,2025-05-11,08252K,40
OTG-ORD-002621,CUST-PILOT-027,2025-05-16,08252K,100
OTG-ORD-002622,CUST-PILOT-027,2025-05-21,08262K,32
OTG-ORD-002623,CUST-PILOT-027,2025-05-24,OTK-DEMO-RIC-002,90
OTG-ORD-002624,CUST-PILOT-027,2025-05-27,08262K,32
OTG-ORD-002625,CUST-PILOT-027,2025-06-06,08258K,48
OTG-ORD-002626,CUST-PILOT-027,2025-06-07,08256K,20
OTG-ORD-002627,CUST-PILOT-027,2025-06-11,OTK-DEMO-RAM-008,80
OTG-ORD-002628,CUST-PILOT-027,2025-06-18,08252K,40
OTG-ORD-002629,CUST-PILOT-027,2025-07-03,OTK-DEMO-RAM-014,16
OTG-ORD-002630,CUST-PILOT-027,2025-07-08,OTK-DEMO-CUR-010,72
OTG-ORD-002631,CUST-PILOT-027,2025-07-11,03632K,72
OTG-ORD-002632,CUST-PILOT-027,2025-07-18,08253K,180
OTG-ORD-002633,CUST-PILOT-027,2025-07-19,OTK-DEMO-MIX-008,72
OTG-ORD-002634,CUST-PILOT-027,2025-07-23,08252K,80
OTG-ORD-002635,CUST-PILOT-027,2025-07-28,08256K,40
OTG-ORD-002636,CUST-PILOT-027,2025-08-03,OTK-DEMO-SSN-002,96
OTG-ORD-002637,CUST-PILOT-027,2025-08-07,OTK-DEMO-RAM-014,32
OTG-ORD-002638,CUST-PILOT-027,2025-08-11,OTK-DEMO-RAM-014,32
OTG-ORD-002639,CUST-PILOT-027,2025-08-18,OTK-DEMO-RAM-014,96
OTG-ORD-002640,CUST-PILOT-027,2025-08-21,OTK-DEMO-CUR-009,48
OTG-ORD-002641,CUST-PILOT-027,2025-09-06,OTK-DEMO-RAM-011,32
OTG-ORD-002642,CUST-PILOT-027,2025-09-08,08253K,20
OTG-ORD-002643,CUST-PILOT-027,2025-09-12,OTK-DEMO-RAM-011,48
OTG-ORD-002644,CUST-PILOT-027,2025-09-15,08253K,200
OTG-ORD-002645,CUST-PILOT-027,2025-09-20,08252K,80
OTG-ORD-002646,CUST-PILOT-027,2025-09-23,03632K,48
OTG-ORD-002647,CUST-PILOT-027,2025-10-05,03636K,108
OTG-ORD-002648,CUST-PILOT-027,2025-10-07,OTK-DEMO-RIC-005,48
OTG-ORD-002649,CUST-PILOT-027,2025-10-12,OTK-DEMO-SAU-006,48
OTG-ORD-002650,CUST-PILOT-027,2025-10-15,OTK-DEMO-SAU-015,48
OTG-ORD-002651,CUST-PILOT-027,2025-10-22,08256K,100
OTG-ORD-002652,CUST-PILOT-027,2025-10-24,08252K,140
OTG-ORD-002653,CUST-PILOT-027,2025-11-04,03632K,144
OTG-ORD-002654,CUST-PILOT-027,2025-11-09,OTK-DEMO-TEA-004,96
OTG-ORD-002655,CUST-PILOT-027,2025-11-13,08252K,80
OTG-ORD-002656,CUST-PILOT-027,2025-11-17,08252K,240
OTG-ORD-002657,CUST-PILOT-027,2025-11-21,OTK-DEMO-FRZ-008,12
OTG-ORD-002658,CUST-PILOT-027,2025-12-06,OTK-DEMO-RIC-005,24
OTG-ORD-002659,CUST-PILOT-027,2025-12-08,OTK-DEMO-RAM-008,80
OTG-ORD-002660,CUST-PILOT-027,2025-12-12,OTK-DEMO-RAM-014,64
OTG-ORD-002661,CUST-PILOT-027,2025-12-18,08256K,20
OTG-ORD-002662,CUST-PILOT-027,2026-01-04,OTK-DEMO-VNG-003,24
OTG-ORD-002663,CUST-PILOT-027,2026-01-09,08253K,80
OTG-ORD-002664,CUST-PILOT-027,2026-01-12,08256K,120
OTG-ORD-002665,CUST-PILOT-027,2026-01-17,OTK-DEMO-RIC-005,12
OTG-ORD-002666,CUST-PILOT-027,2026-01-22,08253K,80
OTG-ORD-002667,CUST-PILOT-027,2026-02-05,OTK-DEMO-CAN-003,72
OTG-ORD-002668,CUST-PILOT-027,2026-02-10,OTK-DEMO-RAM-008,120
OTG-ORD-002669,CUST-PILOT-027,2026-02-13,OTK-DEMO-RAM-011,80
OTG-ORD-002670,CUST-PILOT-027,2026-02-16,OTK-DEMO-RAM-014,112
OTG-ORD-002671,CUST-PILOT-027,2026-02-22,OTK-DEMO-RAM-008,40
OTG-ORD-002672,CUST-PILOT-027,2026-02-23,03632K,72
OTG-ORD-002673,CUST-PILOT-027,2026-02-28,08256K,160
OTG-ORD-002674,CUST-PILOT-027,2026-03-06,08258K,48
OTG-ORD-002675,CUST-PILOT-027,2026-03-07,08262K,32
OTG-ORD-002676,CUST-PILOT-027,2026-03-11,08253K,200
OTG-ORD-002677,CUST-PILOT-027,2026-03-16,08253K,100
OTG-ORD-002678,CUST-PILOT-027,2026-03-19,08253K,40
OTG-ORD-002679,CUST-PILOT-027,2026-03-24,OTK-DEMO-SOU-006,12
OTG-ORD-002680,CUST-PILOT-027,2026-04-05,08325K,12
OTG-ORD-002681,CUST-PILOT-027,2026-04-09,OTK-DEMO-RIC-002,18
OTG-ORD-002682,CUST-PILOT-027,2026-04-12,OTK-DEMO-RAM-011,48
OTG-ORD-002683,CUST-PILOT-027,2026-04-15,08262K,96
OTG-ORD-002684,CUST-PILOT-027,2026-04-19,03632K,24
OTG-ORD-002685,CUST-PILOT-027,2026-04-23,08253K,100
OTG-ORD-002686,CUST-PILOT-027,2026-04-27,OTK-DEMO-RIC-002,54
OTG-ORD-002687,CUST-PILOT-027,2026-05-03,08262K,16
OTG-ORD-002688,CUST-PILOT-027,2026-05-07,08252K,200
OTG-ORD-002689,CUST-PILOT-027,2026-05-14,08256K,20
OTG-ORD-002690,CUST-PILOT-027,2026-05-16,08252K,20
OTG-ORD-002691,CUST-PILOT-028,2024-06-03,OTK-DEMO-RAM-011,64
OTG-ORD-002692,CUST-PILOT-028,2024-06-07,OTK-DEMO-OIL-005,240
OTG-ORD-002693,CUST-PILOT-028,2024-06-11,OTK-DEMO-RAM-011,128
OTG-ORD-002694,CUST-PILOT-028,2024-07-04,OTK-DEMO-RIC-003,48
OTG-ORD-002695,CUST-PILOT-028,2024-07-09,03632K,192
OTG-ORD-002696,CUST-PILOT-028,2024-07-12,OTK-DEMO-RAM-011,112
OTG-ORD-002697,CUST-PILOT-028,2024-07-18,03632K,144
OTG-ORD-002698,CUST-PILOT-028,2024-07-21,OTK-DEMO-RIC-001,90
OTG-ORD-002699,CUST-PILOT-028,2024-08-06,OTK-DEMO-RIC-001,810
OTG-ORD-002700,CUST-PILOT-028,2024-08-09,OTK-DEMO-MIX-008,48
OTG-ORD-002701,CUST-PILOT-028,2024-08-13,OTK-DEMO-SEA-001,72
OTG-ORD-002702,CUST-PILOT-028,2024-08-18,03632K,432
OTG-ORD-002703,CUST-PILOT-028,2024-08-22,OTK-DEMO-RIC-001,162
OTG-ORD-002704,CUST-PILOT-028,2024-09-06,OTK-DEMO-RIC-003,276
OTG-ORD-002705,CUST-PILOT-028,2024-09-10,OTK-DEMO-FRZ-004,176
OTG-ORD-002706,CUST-PILOT-028,2024-09-14,03632K,288
OTG-ORD-002707,CUST-PILOT-028,2024-09-18,03632K,120
OTG-ORD-002708,CUST-PILOT-028,2024-10-05,08252K,360
OTG-ORD-002709,CUST-PILOT-028,2024-10-10,03477K,72
OTG-ORD-002710,CUST-PILOT-028,2024-10-12,OTK-DEMO-SAU-014,120
OTG-ORD-002711,CUST-PILOT-028,2024-11-03,OTK-DEMO-SAU-015,240
OTG-ORD-002712,CUST-PILOT-028,2024-11-09,OTK-DEMO-SAU-014,180
OTG-ORD-002713,CUST-PILOT-028,2024-11-12,OTK-DEMO-RIC-003,120
OTG-ORD-002714,CUST-PILOT-028,2024-11-16,03637K,48
OTG-ORD-002715,CUST-PILOT-028,2024-11-20,08253K,640
OTG-ORD-002716,CUST-PILOT-028,2024-12-06,OTK-DEMO-SAU-015,120
OTG-ORD-002717,CUST-PILOT-028,2024-12-07,OTK-DEMO-SEA-001,192
OTG-ORD-002718,CUST-PILOT-028,2024-12-12,03632K,528
OTG-ORD-002719,CUST-PILOT-028,2025-01-03,OTK-DEMO-SAU-015,48
OTG-ORD-002720,CUST-PILOT-028,2025-01-09,08252K,300
OTG-ORD-002721,CUST-PILOT-028,2025-01-14,OTK-DEMO-OIL-001,96
OTG-ORD-002722,CUST-PILOT-028,2025-02-06,OTK-DEMO-RAM-012,208
OTG-ORD-002723,CUST-PILOT-028,2025-02-09,OTK-DEMO-RIC-001,540
OTG-ORD-002724,CUST-PILOT-028,2025-02-14,OTK-DEMO-SAU-009,48
OTG-ORD-002725,CUST-PILOT-028,2025-02-16,OTK-DEMO-RIC-001,234
OTG-ORD-002726,CUST-PILOT-028,2025-02-22,OTK-DEMO-OIL-001,240
OTG-ORD-002727,CUST-PILOT-028,2025-03-06,OTK-DEMO-SOU-001,180
OTG-ORD-002728,CUST-PILOT-028,2025-03-10,OTK-DEMO-SAU-006,120
OTG-ORD-002729,CUST-PILOT-028,2025-03-11,02208K,120
OTG-ORD-002730,CUST-PILOT-028,2025-03-15,OTK-DEMO-SEA-002,96
OTG-ORD-002731,CUST-PILOT-028,2025-03-21,OTK-DEMO-RIC-001,720
OTG-ORD-002732,CUST-PILOT-028,2025-04-04,03632K,144
OTG-ORD-002733,CUST-PILOT-028,2025-04-08,08253K,240
OTG-ORD-002734,CUST-PILOT-028,2025-04-13,03637K,120
OTG-ORD-002735,CUST-PILOT-028,2025-05-06,03632K,480
OTG-ORD-002736,CUST-PILOT-028,2025-05-09,OTK-DEMO-MIX-003,70
OTG-ORD-002737,CUST-PILOT-028,2025-05-14,OTK-DEMO-SAU-009,48
OTG-ORD-002738,CUST-PILOT-028,2025-05-17,03477K,72
OTG-ORD-002739,CUST-PILOT-028,2025-06-06,03632K,96
OTG-ORD-002740,CUST-PILOT-028,2025-06-10,08252K,140
OTG-ORD-002741,CUST-PILOT-028,2025-06-14,03632K,528
OTG-ORD-002742,CUST-PILOT-028,2025-07-03,OTK-DEMO-RIC-001,144
OTG-ORD-002743,CUST-PILOT-028,2025-07-10,03637K,48
OTG-ORD-002744,CUST-PILOT-028,2025-07-13,OTK-DEMO-SAU-006,144
OTG-ORD-002745,CUST-PILOT-028,2025-08-06,OTK-DEMO-RAM-011,128
OTG-ORD-002746,CUST-PILOT-028,2025-08-10,08253K,280
OTG-ORD-002747,CUST-PILOT-028,2025-08-13,08252K,360
OTG-ORD-002748,CUST-PILOT-028,2025-09-06,08252K,200
OTG-ORD-002749,CUST-PILOT-028,2025-09-07,OTK-DEMO-SAU-014,72
OTG-ORD-002750,CUST-PILOT-028,2025-09-14,OTK-DEMO-SAU-006,48
OTG-ORD-002751,CUST-PILOT-028,2025-09-17,OTK-DEMO-RAM-011,240
OTG-ORD-002752,CUST-PILOT-028,2025-10-04,03637K,108
OTG-ORD-002753,CUST-PILOT-028,2025-10-10,OTK-DEMO-OIL-001,528
OTG-ORD-002754,CUST-PILOT-028,2025-10-12,03632K,216
OTG-ORD-002755,CUST-PILOT-028,2025-11-04,OTK-DEMO-OIL-001,204
OTG-ORD-002756,CUST-PILOT-028,2025-11-10,08257K,80
OTG-ORD-002757,CUST-PILOT-028,2025-11-13,08253K,580
OTG-ORD-002758,CUST-PILOT-028,2025-11-16,OTK-DEMO-RAM-011,224
OTG-ORD-002759,CUST-PILOT-028,2025-11-22,OTK-DEMO-SEA-001,48
OTG-ORD-002760,CUST-PILOT-028,2025-12-06,03632K,480
OTG-ORD-002761,CUST-PILOT-028,2025-12-09,OTK-DEMO-RIC-011,120
OTG-ORD-002762,CUST-PILOT-028,2025-12-14,OTK-DEMO-RAM-014,96
OTG-ORD-002763,CUST-PILOT-028,2025-12-18,OTK-DEMO-RIC-003,120
OTG-ORD-002764,CUST-PILOT-028,2026-01-03,OTK-DEMO-SEA-001,96
OTG-ORD-002765,CUST-PILOT-028,2026-01-10,OTK-DEMO-RIC-002,108
OTG-ORD-002766,CUST-PILOT-028,2026-01-11,OTK-DEMO-MIX-012,96
OTG-ORD-002767,CUST-PILOT-028,2026-02-03,08257K,112
OTG-ORD-002768,CUST-PILOT-028,2026-02-09,OTK-DEMO-RIC-003,240
OTG-ORD-002769,CUST-PILOT-028,2026-02-11,OTK-DEMO-SAU-015,180
OTG-ORD-002770,CUST-PILOT-028,2026-03-04,OTK-DEMO-SAU-006,240
OTG-ORD-002771,CUST-PILOT-028,2026-03-07,OTK-DEMO-SAU-016,180
OTG-ORD-002772,CUST-PILOT-028,2026-03-13,08253K,280
OTG-ORD-002773,CUST-PILOT-028,2026-04-04,OTK-DEMO-SAU-015,48
OTG-ORD-002774,CUST-PILOT-028,2026-04-08,OTK-DEMO-RAM-011,64
OTG-ORD-002775,CUST-PILOT-028,2026-04-11,OTK-DEMO-RIC-003,96
OTG-ORD-002776,CUST-PILOT-028,2026-04-16,03632K,192
OTG-ORD-002777,CUST-PILOT-028,2026-04-22,03637K,180
OTG-ORD-002778,CUST-PILOT-028,2026-05-03,OTK-DEMO-RIC-003,96
OTG-ORD-002779,CUST-PILOT-028,2026-05-07,UPC-645175010036,96
OTG-ORD-002780,CUST-PILOT-028,2026-05-13,OTK-DEMO-OIL-001,360
OTG-ORD-002781,CUST-PILOT-029,2024-06-06,OTK-DEMO-OIL-003,240
OTG-ORD-002782,CUST-PILOT-029,2024-06-08,03636K,240
OTG-ORD-002783,CUST-PILOT-029,2024-07-04,OTK-DEMO-SAU-006,864
OTG-ORD-002784,CUST-PILOT-029,2024-07-10,03632K,648
OTG-ORD-002785,CUST-PILOT-029,2024-07-14,08324K,660
OTG-ORD-002786,CUST-PILOT-029,2024-08-04,OTK-DEMO-RIC-001,396
OTG-ORD-002787,CUST-PILOT-029,2024-08-08,OTK-DEMO-SAU-003,408
OTG-ORD-002788,CUST-PILOT-029,2024-09-06,OTK-DEMO-SAU-008,240
OTG-ORD-002789,CUST-PILOT-029,2024-09-10,03632K,864
OTG-ORD-002790,CUST-PILOT-029,2024-09-11,08324K,360
OTG-ORD-002791,CUST-PILOT-029,2024-10-05,OTK-DEMO-RAM-012,720
OTG-ORD-002792,CUST-PILOT-029,2024-10-07,08324K,972
OTG-ORD-002793,CUST-PILOT-029,2024-10-12,03632K,1608
OTG-ORD-002794,CUST-PILOT-029,2024-10-17,03632K,1608
OTG-ORD-002795,CUST-PILOT-029,2024-11-04,OTK-DEMO-OIL-001,588
OTG-ORD-002796,CUST-PILOT-029,2024-11-08,OTK-DEMO-RIC-001,486
OTG-ORD-002797,CUST-PILOT-029,2024-11-12,OTK-DEMO-SAU-003,360
OTG-ORD-002798,CUST-PILOT-029,2024-11-15,OTK-DEMO-SAU-008,648
OTG-ORD-002799,CUST-PILOT-029,2024-12-06,OTK-DEMO-RIC-001,2160
OTG-ORD-002800,CUST-PILOT-029,2024-12-09,08324K,228
OTG-ORD-002801,CUST-PILOT-029,2024-12-11,OTK-DEMO-SAU-003,480
OTG-ORD-002802,CUST-PILOT-029,2025-01-06,03637K,240
OTG-ORD-002803,CUST-PILOT-029,2025-01-08,08253K,680
OTG-ORD-002804,CUST-PILOT-029,2025-01-14,OTK-DEMO-OIL-004,480
OTG-ORD-002805,CUST-PILOT-029,2025-02-04,03636K,180
OTG-ORD-002806,CUST-PILOT-029,2025-02-10,03637K,360
OTG-ORD-002807,CUST-PILOT-029,2025-03-05,OTK-DEMO-TEA-001,240
OTG-ORD-002808,CUST-PILOT-029,2025-03-09,OTK-DEMO-RIC-005,240
OTG-ORD-002809,CUST-PILOT-029,2025-03-11,OTK-DEMO-SAU-003,180
OTG-ORD-002810,CUST-PILOT-029,2025-03-17,08325K,480
OTG-ORD-002811,CUST-PILOT-029,2025-04-05,OTK-DEMO-OIL-001,960
OTG-ORD-002812,CUST-PILOT-029,2025-04-08,OTK-DEMO-OIL-001,960
OTG-ORD-002813,CUST-PILOT-029,2025-04-14,OTK-DEMO-OIL-001,1440
OTG-ORD-002814,CUST-PILOT-029,2025-04-15,OTK-DEMO-RIC-004,180
OTG-ORD-002815,CUST-PILOT-029,2025-05-05,03632K,720
OTG-ORD-002816,CUST-PILOT-029,2025-05-10,OTK-DEMO-OIL-001,360
OTG-ORD-002817,CUST-PILOT-029,2025-06-05,OTK-DEMO-RIC-001,954
OTG-ORD-002818,CUST-PILOT-029,2025-06-08,OTK-DEMO-RIC-001,360
OTG-ORD-002819,CUST-PILOT-029,2025-06-14,OTK-DEMO-RIC-001,720
OTG-ORD-002820,CUST-PILOT-029,2025-06-16,08252K,360
OTG-ORD-002821,CUST-PILOT-029,2025-07-06,03636K,480
OTG-ORD-002822,CUST-PILOT-029,2025-07-07,OTK-DEMO-RIC-001,1440
OTG-ORD-002823,CUST-PILOT-029,2025-08-03,OTK-DEMO-SAU-006,408
OTG-ORD-002824,CUST-PILOT-029,2025-08-10,08324K,360
OTG-ORD-002825,CUST-PILOT-029,2025-08-11,08252K,480
OTG-ORD-002826,CUST-PILOT-029,2025-08-15,08258K,176
OTG-ORD-002827,CUST-PILOT-029,2025-09-04,OTK-DEMO-SAU-006,360
OTG-ORD-002828,CUST-PILOT-029,2025-09-09,08253K,720
OTG-ORD-002829,CUST-PILOT-029,2025-09-11,08324K,360
OTG-ORD-002830,CUST-PILOT-029,2025-09-15,OTK-DEMO-SAU-006,720
OTG-ORD-002831,CUST-PILOT-029,2025-10-03,OTK-DEMO-SAU-008,240
OTG-ORD-002832,CUST-PILOT-029,2025-10-07,03632K,528
OTG-ORD-002833,CUST-PILOT-029,2025-10-12,03632K,408
OTG-ORD-002834,CUST-PILOT-029,2025-11-05,OTK-DEMO-RIC-005,240
OTG-ORD-002835,CUST-PILOT-029,2025-11-08,OTK-DEMO-SAU-003,360
OTG-ORD-002836,CUST-PILOT-029,2025-12-03,OTK-DEMO-SAU-008,720
OTG-ORD-002837,CUST-PILOT-029,2025-12-10,OTK-DEMO-RIC-001,1440
OTG-ORD-002838,CUST-PILOT-029,2026-01-04,03636K,480
OTG-ORD-002839,CUST-PILOT-029,2026-01-08,OTK-DEMO-SAU-005,240
OTG-ORD-002840,CUST-PILOT-029,2026-01-11,03637K,720
OTG-ORD-002841,CUST-PILOT-029,2026-02-06,OTK-DEMO-SAU-006,180
OTG-ORD-002842,CUST-PILOT-029,2026-02-10,OTK-DEMO-FRZ-007,180
OTG-ORD-002843,CUST-PILOT-029,2026-02-12,OTK-DEMO-SAU-008,240
OTG-ORD-002844,CUST-PILOT-029,2026-03-03,OTK-DEMO-OIL-001,540
OTG-ORD-002845,CUST-PILOT-029,2026-03-07,03636K,720
OTG-ORD-002846,CUST-PILOT-029,2026-04-03,03637K,720
OTG-ORD-002847,CUST-PILOT-029,2026-04-10,OTK-DEMO-MIX-004,180
OTG-ORD-002848,CUST-PILOT-029,2026-04-14,08324K,180
OTG-ORD-002849,CUST-PILOT-029,2026-05-04,03632K,528
OTG-ORD-002850,CUST-PILOT-029,2026-05-08,OTK-DEMO-SAU-015,264
OTG-ORD-002851,CUST-PILOT-030,2024-06-04,OTK-DEMO-MIX-007,120
OTG-ORD-002852,CUST-PILOT-030,2024-06-08,OTK-DEMO-RIC-009,360
OTG-ORD-002853,CUST-PILOT-030,2024-06-11,OTK-DEMO-RAM-011,352
OTG-ORD-002854,CUST-PILOT-030,2024-07-03,OTK-DEMO-SOU-001,192
OTG-ORD-002855,CUST-PILOT-030,2024-07-10,OTK-DEMO-VNG-003,240
OTG-ORD-002856,CUST-PILOT-030,2024-07-11,OTK-DEMO-SSN-002,192
OTG-ORD-002857,CUST-PILOT-030,2024-08-06,08253K,720
OTG-ORD-002858,CUST-PILOT-030,2024-08-09,OTK-DEMO-MIX-003,120
OTG-ORD-002859,CUST-PILOT-030,2024-08-12,OTK-DEMO-OIL-001,1620
OTG-ORD-002860,CUST-PILOT-030,2024-08-17,03632K,432
OTG-ORD-002861,CUST-PILOT-030,2024-08-20,OTK-DEMO-RIC-005,264
OTG-ORD-002862,CUST-PILOT-030,2024-08-23,08252K,1080
OTG-ORD-002863,CUST-PILOT-030,2024-08-28,03636K,288
OTG-ORD-002864,CUST-PILOT-030,2024-09-06,OTK-DEMO-SOU-004,240
OTG-ORD-002865,CUST-PILOT-030,2024-09-09,OTK-DEMO-RIC-005,624
OTG-ORD-002866,CUST-PILOT-030,2024-09-12,OTK-DEMO-MIX-004,180
OTG-ORD-002867,CUST-PILOT-030,2024-10-06,OTK-DEMO-RIC-001,1080
OTG-ORD-002868,CUST-PILOT-030,2024-10-09,08253K,360
OTG-ORD-002869,CUST-PILOT-030,2024-10-11,OTK-DEMO-SAU-001,540
OTG-ORD-002870,CUST-PILOT-030,2024-10-17,OTK-DEMO-RIC-005,180
OTG-ORD-002871,CUST-PILOT-030,2024-10-22,OTK-DEMO-RIC-001,720
OTG-ORD-002872,CUST-PILOT-030,2024-11-06,OTK-DEMO-TEA-003,240
OTG-ORD-002873,CUST-PILOT-030,2024-11-08,OTK-DEMO-RIC-005,540
